cycle_id,node_id,trust_before,delta_applied,trust_after,blacklisted,gt_label,ablation_mode
113,187,0.0,0.4,0.0,True,ATTACKER,graded
113,193,0.0,0.4,0.0,True,ATTACKER,graded
119,2,0.0,0.4,0.0,True,ATTACKER,graded
119,3,0.0,0.4,0.0,True,ATTACKER,graded
119,9,0.0,0.4,0.0,True,ATTACKER,graded
119,15,0.0,0.4,0.0,True,ATTACKER,graded
119,19,0.0,0.05,0.0,True,ATTACKER,graded
119,24,0.0,0.4,0.0,True,ATTACKER,graded
119,33,0.0,0.2,0.0,True,ATTACKER,graded
119,35,1.0,0.05,0.95,False,HONEST,graded
119,37,0.0,0.4,0.0,True,ATTACKER,graded
119,40,0.0,0.4,0.0,True,ATTACKER,graded
119,45,1.0,0.05,0.95,False,HONEST,graded
119,55,0.0,0.4,0.0,True,ATTACKER,graded
119,61,0.0,0.4,0.0,True,ATTACKER,graded
119,68,0.0,0.4,0.0,True,ATTACKER,graded
119,74,0.0,0.4,0.0,True,ATTACKER,graded
119,83,0.0,0.4,0.0,True,ATTACKER,graded
119,88,0.0,0.4,0.0,True,ATTACKER,graded
119,91,0.0,0.4,0.0,True,ATTACKER,graded
119,102,0.0,0.4,0.0,True,ATTACKER,graded
119,110,0.0,0.4,0.0,True,ATTACKER,graded
119,117,0.0,0.4,0.0,True,ATTACKER,graded
119,129,0.0,0.4,0.0,True,ATTACKER,graded
119,132,0.0,0.4,0.0,True,ATTACKER,graded
119,136,0.0,0.4,0.0,True,ATTACKER,graded
119,148,0.0,0.4,0.0,True,ATTACKER,graded
119,151,1.0,0.5,0.5,False,ATTACKER,graded
119,154,0.0,0.4,0.0,True,ATTACKER,graded
119,161,0.0,0.4,0.0,True,ATTACKER,graded
119,166,0.0,0.1,0.0,True,ATTACKER,graded
119,173,0.0,0.4,0.0,True,ATTACKER,graded
119,180,0.0,0.4,0.0,True,ATTACKER,graded
119,187,0.0,0.4,0.0,True,ATTACKER,graded
119,193,0.0,0.4,0.0,True,ATTACKER,graded
119,294,0.55,0.2,0.35000000000000003,False,HONEST,graded
120,2,0.0,0.4,0.0,True,ATTACKER,graded
120,3,0.0,0.4,0.0,True,ATTACKER,graded
120,9,0.0,0.4,0.0,True,ATTACKER,graded
120,15,0.0,0.4,0.0,True,ATTACKER,graded
120,19,0.0,0.05,0.0,True,ATTACKER,graded
120,24,0.0,0.4,0.0,True,ATTACKER,graded
120,33,0.0,0.2,0.0,True,ATTACKER,graded
120,37,0.0,0.4,0.0,True,ATTACKER,graded
120,40,0.0,0.4,0.0,True,ATTACKER,graded
120,46,1.0,0.1,0.9,False,HONEST,graded
120,54,1.0,0.1,0.9,False,HONEST,graded
120,55,0.0,0.4,0.0,True,ATTACKER,graded
120,61,0.0,0.4,0.0,True,ATTACKER,graded
120,68,0.0,0.4,0.0,True,ATTACKER,graded
120,74,0.0,0.4,0.0,True,ATTACKER,graded
120,83,0.0,0.4,0.0,True,ATTACKER,graded
120,88,0.0,0.4,0.0,True,ATTACKER,graded
120,91,0.0,0.4,0.0,True,ATTACKER,graded
120,102,0.0,0.4,0.0,True,ATTACKER,graded
120,109,1.0,0.1,0.9,False,HONEST,graded
120,110,0.0,0.4,0.0,True,ATTACKER,graded
120,117,0.0,0.4,0.0,True,ATTACKER,graded
120,129,0.0,0.4,0.0,True,ATTACKER,graded
120,132,0.0,0.4,0.0,True,ATTACKER,graded
120,136,0.0,0.4,0.0,True,ATTACKER,graded
120,148,0.0,0.4,0.0,True,ATTACKER,graded
120,154,0.0,0.4,0.0,True,ATTACKER,graded
120,156,0.95,0.05,0.8999999999999999,False,HONEST,graded
120,161,0.0,0.4,0.0,True,ATTACKER,graded
120,166,0.0,0.4,0.0,True,ATTACKER,graded
120,173,0.0,0.4,0.0,True,ATTACKER,graded
120,180,0.0,0.4,0.0,True,ATTACKER,graded
120,187,0.0,0.4,0.0,True,ATTACKER,graded
120,193,0.0,0.4,0.0,True,ATTACKER,graded
120,278,0.95,0.05,0.8999999999999999,False,HONEST,graded
120,280,0.8999999999999999,0.35,0.5499999999999999,False,HONEST,graded
120,282,0.5499999999999999,0.05,0.49999999999999994,False,HONEST,graded
120,289,0.5499999999999998,0.05,0.49999999999999983,False,ATTACKER,graded
120,290,1.0,0.5,0.5,False,HONEST,graded
120,301,0.6499999999999999,0.2,0.4499999999999999,False,ATTACKER,graded
120,303,0.95,0.05,0.8999999999999999,False,HONEST,graded
122,2,0.0,0.4,0.0,True,ATTACKER,graded
122,3,0.0,0.4,0.0,True,ATTACKER,graded
122,9,0.0,0.4,0.0,True,ATTACKER,graded
122,15,0.0,0.4,0.0,True,ATTACKER,graded
122,19,0.0,0.05,0.0,True,ATTACKER,graded
122,24,0.0,0.4,0.0,True,ATTACKER,graded
122,33,0.0,0.2,0.0,True,ATTACKER,graded
122,37,0.0,0.4,0.0,True,ATTACKER,graded
122,40,0.0,0.4,0.0,True,ATTACKER,graded
122,55,0.0,0.4,0.0,True,ATTACKER,graded
122,61,0.0,0.4,0.0,True,ATTACKER,graded
122,68,0.0,0.4,0.0,True,ATTACKER,graded
122,74,0.0,0.4,0.0,True,ATTACKER,graded
122,83,0.0,0.4,0.0,True,ATTACKER,graded
122,88,0.0,0.4,0.0,True,ATTACKER,graded
122,91,0.0,0.4,0.0,True,ATTACKER,graded
122,102,0.0,0.4,0.0,True,ATTACKER,graded
122,110,0.0,0.4,0.0,True,ATTACKER,graded
122,117,0.0,0.4,0.0,True,ATTACKER,graded
122,129,0.0,0.4,0.0,True,ATTACKER,graded
122,132,0.0,0.4,0.0,True,ATTACKER,graded
122,136,0.0,0.4,0.0,True,ATTACKER,graded
122,148,0.0,0.4,0.0,True,ATTACKER,graded
122,154,0.0,0.4,0.0,True,ATTACKER,graded
122,161,0.0,0.4,0.0,True,ATTACKER,graded
122,166,0.0,0.4,0.0,True,ATTACKER,graded
122,173,0.0,0.4,0.0,True,ATTACKER,graded
122,180,0.0,0.4,0.0,True,ATTACKER,graded
122,187,0.0,0.4,0.0,True,ATTACKER,graded
122,193,0.0,0.4,0.0,True,ATTACKER,graded
122,282,0.49999999999999994,0.2,0.29999999999999993,True,HONEST,graded
122,293,1.0,0.05,0.95,False,HONEST,graded
124,2,0.0,0.4,0.0,True,ATTACKER,graded
124,3,0.0,0.4,0.0,True,ATTACKER,graded
124,9,0.0,0.4,0.0,True,ATTACKER,graded
124,15,0.0,0.4,0.0,True,ATTACKER,graded
124,19,0.0,0.05,0.0,True,ATTACKER,graded
124,24,0.0,0.4,0.0,True,ATTACKER,graded
124,33,0.0,0.1,0.0,True,ATTACKER,graded
124,37,0.0,0.4,0.0,True,ATTACKER,graded
124,40,0.0,0.4,0.0,True,ATTACKER,graded
124,45,0.95,0.05,0.8999999999999999,False,HONEST,graded
124,55,0.0,0.4,0.0,True,ATTACKER,graded
124,61,0.0,0.4,0.0,True,ATTACKER,graded
124,68,0.0,0.4,0.0,True,ATTACKER,graded
124,74,0.0,0.4,0.0,True,ATTACKER,graded
124,83,0.0,0.4,0.0,True,ATTACKER,graded
124,88,0.0,0.4,0.0,True,ATTACKER,graded
124,91,0.0,0.4,0.0,True,ATTACKER,graded
124,102,0.0,0.4,0.0,True,ATTACKER,graded
124,110,0.0,0.4,0.0,True,ATTACKER,graded
124,117,0.0,0.4,0.0,True,ATTACKER,graded
124,129,0.0,0.4,0.0,True,ATTACKER,graded
124,132,0.0,0.4,0.0,True,ATTACKER,graded
124,136,0.0,0.4,0.0,True,ATTACKER,graded
124,146,0.95,0.2,0.75,False,HONEST,graded
124,148,0.0,0.4,0.0,True,ATTACKER,graded
124,154,0.0,0.4,0.0,True,ATTACKER,graded
124,161,0.0,0.4,0.0,True,ATTACKER,graded
124,166,0.0,0.4,0.0,True,ATTACKER,graded
124,173,0.0,0.4,0.0,True,ATTACKER,graded
124,180,0.0,0.4,0.0,True,ATTACKER,graded
124,187,0.0,0.4,0.0,True,ATTACKER,graded
124,193,0.0,0.4,0.0,True,ATTACKER,graded
124,223,1.0,0.05,0.95,False,HONEST,graded
124,269,0.95,0.05,0.8999999999999999,False,HONEST,graded
124,280,0.5499999999999999,0.2,0.3499999999999999,False,HONEST,graded
124,281,0.95,0.2,0.75,False,HONEST,graded
130,2,0.0,0.4,0.0,True,ATTACKER,graded
130,3,0.0,0.4,0.0,True,ATTACKER,graded
130,9,0.0,0.4,0.0,True,ATTACKER,graded
130,15,0.0,0.4,0.0,True,ATTACKER,graded
130,19,0.0,0.2,0.0,True,ATTACKER,graded
130,24,0.0,0.4,0.0,True,ATTACKER,graded
130,33,0.0,0.2,0.0,True,ATTACKER,graded
130,37,0.0,0.4,0.0,True,ATTACKER,graded
130,40,0.0,0.4,0.0,True,ATTACKER,graded
130,55,0.0,0.4,0.0,True,ATTACKER,graded
130,61,0.0,0.4,0.0,True,ATTACKER,graded
130,68,0.0,0.4,0.0,True,ATTACKER,graded
130,74,0.0,0.4,0.0,True,ATTACKER,graded
130,83,0.0,0.4,0.0,True,ATTACKER,graded
130,88,0.0,0.4,0.0,True,ATTACKER,graded
130,91,0.0,0.4,0.0,True,ATTACKER,graded
130,102,0.0,0.4,0.0,True,ATTACKER,graded
130,110,0.0,0.4,0.0,True,ATTACKER,graded
130,117,0.0,0.4,0.0,True,ATTACKER,graded
130,129,0.0,0.4,0.0,True,ATTACKER,graded
130,132,0.0,0.4,0.0,True,ATTACKER,graded
130,136,0.0,0.4,0.0,True,ATTACKER,graded
130,148,0.0,0.4,0.0,True,ATTACKER,graded
130,154,0.0,0.4,0.0,True,ATTACKER,graded
130,161,0.0,0.4,0.0,True,ATTACKER,graded
130,166,0.0,0.4,0.0,True,ATTACKER,graded
130,173,0.0,0.4,0.0,True,ATTACKER,graded
130,174,1.0,0.05,0.95,False,HONEST,graded
130,180,0.0,0.4,0.0,True,ATTACKER,graded
130,187,0.0,0.4,0.0,True,ATTACKER,graded
130,193,0.0,0.4,0.0,True,ATTACKER,graded
132,2,0.0,0.4,0.0,True,ATTACKER,graded
132,3,0.0,0.4,0.0,True,ATTACKER,graded
132,9,0.0,0.4,0.0,True,ATTACKER,graded
132,15,0.0,0.4,0.0,True,ATTACKER,graded
132,19,0.0,0.4,0.0,True,ATTACKER,graded
132,24,0.0,0.4,0.0,True,ATTACKER,graded
132,33,0.0,0.2,0.0,True,ATTACKER,graded
132,37,0.0,0.4,0.0,True,ATTACKER,graded
132,40,0.0,0.4,0.0,True,ATTACKER,graded
132,55,0.0,0.4,0.0,True,ATTACKER,graded
132,61,0.0,0.4,0.0,True,ATTACKER,graded
132,68,0.0,0.4,0.0,True,ATTACKER,graded
132,74,0.0,0.4,0.0,True,ATTACKER,graded
132,83,0.0,0.4,0.0,True,ATTACKER,graded
132,88,0.0,0.4,0.0,True,ATTACKER,graded
132,91,0.0,0.4,0.0,True,ATTACKER,graded
132,102,0.0,0.4,0.0,True,ATTACKER,graded
132,110,0.0,0.4,0.0,True,ATTACKER,graded
132,117,0.0,0.4,0.0,True,ATTACKER,graded
132,129,0.0,0.4,0.0,True,ATTACKER,graded
132,132,0.0,0.4,0.0,True,ATTACKER,graded
132,134,0.95,0.05,0.8999999999999999,False,HONEST,graded
132,136,0.0,0.4,0.0,True,ATTACKER,graded
132,148,0.0,0.4,0.0,True,ATTACKER,graded
132,154,0.0,0.4,0.0,True,ATTACKER,graded
132,161,0.0,0.4,0.0,True,ATTACKER,graded
132,166,0.0,0.4,0.0,True,ATTACKER,graded
132,173,0.0,0.4,0.0,True,ATTACKER,graded
132,180,0.0,0.4,0.0,True,ATTACKER,graded
132,187,0.0,0.4,0.0,True,ATTACKER,graded
132,193,0.0,0.4,0.0,True,ATTACKER,graded
137,2,0.0,0.4,0.0,True,ATTACKER,graded
137,3,0.0,0.4,0.0,True,ATTACKER,graded
137,9,0.0,0.4,0.0,True,ATTACKER,graded
137,15,0.0,0.4,0.0,True,ATTACKER,graded
137,19,0.0,0.4,0.0,True,ATTACKER,graded
137,24,0.0,0.4,0.0,True,ATTACKER,graded
137,33,0.0,0.2,0.0,True,ATTACKER,graded
137,37,0.0,0.4,0.0,True,ATTACKER,graded
137,40,0.0,0.4,0.0,True,ATTACKER,graded
137,55,0.0,0.4,0.0,True,ATTACKER,graded
137,61,0.0,0.4,0.0,True,ATTACKER,graded
137,68,0.0,0.4,0.0,True,ATTACKER,graded
137,74,0.0,0.4,0.0,True,ATTACKER,graded
137,83,0.0,0.4,0.0,True,ATTACKER,graded
137,88,0.0,0.4,0.0,True,ATTACKER,graded
137,91,0.0,0.4,0.0,True,ATTACKER,graded
137,102,0.0,0.4,0.0,True,ATTACKER,graded
137,110,0.0,0.4,0.0,True,ATTACKER,graded
137,117,0.0,0.4,0.0,True,ATTACKER,graded
137,129,0.0,0.4,0.0,True,ATTACKER,graded
137,132,0.0,0.4,0.0,True,ATTACKER,graded
137,136,0.0,0.4,0.0,True,ATTACKER,graded
137,148,0.0,0.4,0.0,True,ATTACKER,graded
137,154,0.0,0.4,0.0,True,ATTACKER,graded
137,161,0.0,0.4,0.0,True,ATTACKER,graded
137,166,0.0,0.4,0.0,True,ATTACKER,graded
137,173,0.0,0.4,0.0,True,ATTACKER,graded
137,180,0.0,0.1,0.0,True,ATTACKER,graded
137,187,0.0,0.4,0.0,True,ATTACKER,graded
137,193,0.0,0.4,0.0,True,ATTACKER,graded
138,2,0.0,0.4,0.0,True,ATTACKER,graded
138,3,0.0,0.4,0.0,True,ATTACKER,graded
138,9,0.0,0.4,0.0,True,ATTACKER,graded
138,15,0.0,0.4,0.0,True,ATTACKER,graded
138,19,0.0,0.4,0.0,True,ATTACKER,graded
138,24,0.0,0.4,0.0,True,ATTACKER,graded
138,33,0.0,0.2,0.0,True,ATTACKER,graded
138,37,0.0,0.4,0.0,True,ATTACKER,graded
138,40,0.0,0.4,0.0,True,ATTACKER,graded
138,55,0.0,0.4,0.0,True,ATTACKER,graded
138,61,0.0,0.4,0.0,True,ATTACKER,graded
138,68,0.0,0.4,0.0,True,ATTACKER,graded
138,74,0.0,0.4,0.0,True,ATTACKER,graded
138,83,0.0,0.4,0.0,True,ATTACKER,graded
138,88,0.0,0.4,0.0,True,ATTACKER,graded
138,91,0.0,0.4,0.0,True,ATTACKER,graded
138,102,0.0,0.4,0.0,True,ATTACKER,graded
138,110,0.0,0.4,0.0,True,ATTACKER,graded
138,117,0.0,0.4,0.0,True,ATTACKER,graded
138,129,0.0,0.4,0.0,True,ATTACKER,graded
138,132,0.0,0.2,0.0,True,ATTACKER,graded
138,136,0.0,0.4,0.0,True,ATTACKER,graded
138,148,0.0,0.4,0.0,True,ATTACKER,graded
138,154,0.0,0.4,0.0,True,ATTACKER,graded
138,161,0.0,0.4,0.0,True,ATTACKER,graded
138,166,0.0,0.4,0.0,True,ATTACKER,graded
138,173,0.0,0.4,0.0,True,ATTACKER,graded
138,180,0.0,0.05,0.0,True,ATTACKER,graded
138,187,0.0,0.4,0.0,True,ATTACKER,graded
138,193,0.0,0.4,0.0,True,ATTACKER,graded
138,289,0.49999999999999983,0.05,0.44999999999999984,False,ATTACKER,graded
138,300,1.0,0.05,0.95,False,HONEST,graded
138,301,0.4499999999999999,0.05,0.3999999999999999,False,ATTACKER,graded
141,2,0.0,0.4,0.0,True,ATTACKER,graded
141,3,0.0,0.4,0.0,True,ATTACKER,graded
141,9,0.0,0.4,0.0,True,ATTACKER,graded
141,15,0.0,0.4,0.0,True,ATTACKER,graded
141,19,0.0,0.4,0.0,True,ATTACKER,graded
141,24,0.0,0.4,0.0,True,ATTACKER,graded
141,33,0.0,0.2,0.0,True,ATTACKER,graded
141,35,0.95,0.05,0.8999999999999999,False,HONEST,graded
141,37,0.0,0.4,0.0,True,ATTACKER,graded
141,40,0.0,0.4,0.0,True,ATTACKER,graded
141,55,0.0,0.4,0.0,True,ATTACKER,graded
141,61,0.0,0.4,0.0,True,ATTACKER,graded
141,68,0.0,0.4,0.0,True,ATTACKER,graded
141,70,0.55,0.05,0.5,False,HONEST,graded
141,74,0.0,0.4,0.0,True,ATTACKER,graded
141,83,0.0,0.4,0.0,True,ATTACKER,graded
141,88,0.0,0.4,0.0,True,ATTACKER,graded
141,91,0.0,0.4,0.0,True,ATTACKER,graded
141,102,0.0,0.4,0.0,True,ATTACKER,graded
141,110,0.0,0.4,0.0,True,ATTACKER,graded
141,117,0.0,0.4,0.0,True,ATTACKER,graded
141,129,0.0,0.4,0.0,True,ATTACKER,graded
141,132,0.0,0.4,0.0,True,ATTACKER,graded
141,136,0.0,0.4,0.0,True,ATTACKER,graded
141,148,0.0,0.4,0.0,True,ATTACKER,graded
141,154,0.0,0.4,0.0,True,ATTACKER,graded
141,161,0.0,0.4,0.0,True,ATTACKER,graded
141,166,0.0,0.4,0.0,True,ATTACKER,graded
141,173,0.0,0.4,0.0,True,ATTACKER,graded
141,174,0.95,0.05,0.8999999999999999,False,HONEST,graded
141,180,0.0,0.05,0.0,True,ATTACKER,graded
141,187,0.0,0.4,0.0,True,ATTACKER,graded
141,193,0.0,0.4,0.0,True,ATTACKER,graded
141,237,0.8999999999999999,0.05,0.8499999999999999,False,HONEST,graded
141,258,0.8999999999999999,0.35,0.5499999999999999,False,HONEST,graded
143,2,0.0,0.4,0.0,True,ATTACKER,graded
143,3,0.0,0.4,0.0,True,ATTACKER,graded
143,9,0.0,0.4,0.0,True,ATTACKER,graded
143,15,0.0,0.4,0.0,True,ATTACKER,graded
143,19,0.0,0.4,0.0,True,ATTACKER,graded
143,24,0.0,0.4,0.0,True,ATTACKER,graded
143,33,0.0,0.2,0.0,True,ATTACKER,graded
143,37,0.0,0.4,0.0,True,ATTACKER,graded
143,40,0.0,0.4,0.0,True,ATTACKER,graded
143,54,0.9,0.35,0.55,False,HONEST,graded
143,55,0.0,0.4,0.0,True,ATTACKER,graded
143,61,0.0,0.4,0.0,True,ATTACKER,graded
143,68,0.0,0.4,0.0,True,ATTACKER,graded
143,74,0.0,0.4,0.0,True,ATTACKER,graded
143,83,0.0,0.4,0.0,True,ATTACKER,graded
143,88,0.0,0.4,0.0,True,ATTACKER,graded
143,91,0.0,0.4,0.0,True,ATTACKER,graded
143,102,0.0,0.4,0.0,True,ATTACKER,graded
143,103,1.0,0.05,0.95,False,HONEST,graded
143,110,0.0,0.4,0.0,True,ATTACKER,graded
143,117,0.0,0.4,0.0,True,ATTACKER,graded
143,129,0.0,0.4,0.0,True,ATTACKER,graded
143,132,0.0,0.4,0.0,True,ATTACKER,graded
143,136,0.0,0.4,0.0,True,ATTACKER,graded
143,148,0.0,0.4,0.0,True,ATTACKER,graded
143,151,0.5,0.2,0.3,False,ATTACKER,graded
143,154,0.0,0.4,0.0,True,ATTACKER,graded
143,161,0.0,0.4,0.0,True,ATTACKER,graded
143,166,0.0,0.4,0.0,True,ATTACKER,graded
143,173,0.0,0.4,0.0,True,ATTACKER,graded
143,180,0.0,0.05,0.0,True,ATTACKER,graded
143,187,0.0,0.4,0.0,True,ATTACKER,graded
143,193,0.0,0.4,0.0,True,ATTACKER,graded
143,224,1.0,0.05,0.95,False,HONEST,graded
143,291,0.85,0.3,0.55,False,HONEST,graded
143,292,0.6,0.05,0.5499999999999999,False,HONEST,graded
147,2,0.0,0.4,0.0,True,ATTACKER,graded
147,3,0.0,0.4,0.0,True,ATTACKER,graded
147,9,0.0,0.4,0.0,True,ATTACKER,graded
147,15,0.0,0.4,0.0,True,ATTACKER,graded
147,19,0.0,0.4,0.0,True,ATTACKER,graded
147,24,0.0,0.4,0.0,True,ATTACKER,graded
147,33,0.0,0.2,0.0,True,ATTACKER,graded
147,37,0.0,0.4,0.0,True,ATTACKER,graded
147,40,0.0,0.4,0.0,True,ATTACKER,graded
147,43,1.0,0.05,0.95,False,HONEST,graded
147,53,0.6499999999999999,0.05,0.5999999999999999,False,HONEST,graded
147,55,0.0,0.4,0.0,True,ATTACKER,graded
147,61,0.0,0.4,0.0,True,ATTACKER,graded
147,68,0.0,0.4,0.0,True,ATTACKER,graded
147,74,0.0,0.4,0.0,True,ATTACKER,graded
147,83,0.0,0.4,0.0,True,ATTACKER,graded
147,88,0.0,0.4,0.0,True,ATTACKER,graded
147,91,0.0,0.4,0.0,True,ATTACKER,graded
147,102,0.0,0.4,0.0,True,ATTACKER,graded
147,110,0.0,0.4,0.0,True,ATTACKER,graded
147,117,0.0,0.4,0.0,True,ATTACKER,graded
147,129,0.0,0.4,0.0,True,ATTACKER,graded
147,132,0.0,0.4,0.0,True,ATTACKER,graded
147,136,0.0,0.4,0.0,True,ATTACKER,graded
147,148,0.0,0.4,0.0,True,ATTACKER,graded
147,154,0.0,0.4,0.0,True,ATTACKER,graded
147,161,0.0,0.4,0.0,True,ATTACKER,graded
147,166,0.0,0.4,0.0,True,ATTACKER,graded
147,167,1.0,0.05,0.95,False,HONEST,graded
147,173,0.0,0.4,0.0,True,ATTACKER,graded
147,180,0.0,0.05,0.0,True,ATTACKER,graded
147,187,0.0,0.4,0.0,True,ATTACKER,graded
147,193,0.0,0.4,0.0,True,ATTACKER,graded
150,2,0.0,0.4,0.0,True,ATTACKER,graded
150,3,0.0,0.4,0.0,True,ATTACKER,graded
150,9,0.0,0.4,0.0,True,ATTACKER,graded
150,15,0.0,0.4,0.0,True,ATTACKER,graded
150,19,0.0,0.4,0.0,True,ATTACKER,graded
150,24,0.0,0.4,0.0,True,ATTACKER,graded
150,33,0.0,0.2,0.0,True,ATTACKER,graded
150,37,0.0,0.4,0.0,True,ATTACKER,graded
150,40,0.0,0.4,0.0,True,ATTACKER,graded
150,49,1.0,0.05,0.95,False,HONEST,graded
150,55,0.0,0.4,0.0,True,ATTACKER,graded
150,61,0.0,0.4,0.0,True,ATTACKER,graded
150,68,0.0,0.4,0.0,True,ATTACKER,graded
150,74,0.0,0.4,0.0,True,ATTACKER,graded
150,83,0.0,0.4,0.0,True,ATTACKER,graded
150,88,0.0,0.4,0.0,True,ATTACKER,graded
150,91,0.0,0.4,0.0,True,ATTACKER,graded
150,102,0.0,0.4,0.0,True,ATTACKER,graded
150,110,0.0,0.4,0.0,True,ATTACKER,graded
150,117,0.0,0.4,0.0,True,ATTACKER,graded
150,128,1.0,0.05,0.95,False,HONEST,graded
150,129,0.0,0.4,0.0,True,ATTACKER,graded
150,132,0.0,0.4,0.0,True,ATTACKER,graded
150,136,0.0,0.4,0.0,True,ATTACKER,graded
150,148,0.0,0.4,0.0,True,ATTACKER,graded
150,154,0.0,0.4,0.0,True,ATTACKER,graded
150,161,0.0,0.4,0.0,True,ATTACKER,graded
150,166,0.0,0.4,0.0,True,ATTACKER,graded
150,173,0.0,0.4,0.0,True,ATTACKER,graded
150,180,0.0,0.05,0.0,True,ATTACKER,graded
150,187,0.0,0.4,0.0,True,ATTACKER,graded
150,193,0.0,0.4,0.0,True,ATTACKER,graded
150,298,1.0,0.05,0.95,False,HONEST,graded
151,2,0.0,0.4,0.0,True,ATTACKER,graded
151,3,0.0,0.4,0.0,True,ATTACKER,graded
151,9,0.0,0.4,0.0,True,ATTACKER,graded
151,15,0.0,0.4,0.0,True,ATTACKER,graded
151,19,0.0,0.4,0.0,True,ATTACKER,graded
151,24,0.0,0.4,0.0,True,ATTACKER,graded
151,33,0.0,0.2,0.0,True,ATTACKER,graded
151,37,0.0,0.4,0.0,True,ATTACKER,graded
151,40,0.0,0.4,0.0,True,ATTACKER,graded
151,55,0.0,0.4,0.0,True,ATTACKER,graded
151,61,0.0,0.4,0.0,True,ATTACKER,graded
151,68,0.0,0.4,0.0,True,ATTACKER,graded
151,74,0.0,0.4,0.0,True,ATTACKER,graded
151,83,0.0,0.4,0.0,True,ATTACKER,graded
151,88,0.0,0.4,0.0,True,ATTACKER,graded
151,91,0.0,0.4,0.0,True,ATTACKER,graded
151,102,0.0,0.4,0.0,True,ATTACKER,graded
151,103,0.95,0.3,0.6499999999999999,False,HONEST,graded
151,110,0.0,0.4,0.0,True,ATTACKER,graded
151,117,0.0,0.4,0.0,True,ATTACKER,graded
151,129,0.0,0.4,0.0,True,ATTACKER,graded
151,132,0.0,0.4,0.0,True,ATTACKER,graded
151,136,0.0,0.4,0.0,True,ATTACKER,graded
151,148,0.0,0.4,0.0,True,ATTACKER,graded
151,154,0.0,0.4,0.0,True,ATTACKER,graded
151,161,0.0,0.4,0.0,True,ATTACKER,graded
151,166,0.0,0.4,0.0,True,ATTACKER,graded
151,172,1.0,0.05,0.95,False,HONEST,graded
151,173,0.0,0.4,0.0,True,ATTACKER,graded
151,180,0.0,0.05,0.0,True,ATTACKER,graded
151,187,0.0,0.4,0.0,True,ATTACKER,graded
151,193,0.0,0.4,0.0,True,ATTACKER,graded
151,291,0.55,0.2,0.35000000000000003,False,HONEST,graded
152,2,0.0,0.4,0.0,True,ATTACKER,graded
152,3,0.0,0.4,0.0,True,ATTACKER,graded
152,9,0.0,0.4,0.0,True,ATTACKER,graded
152,15,0.0,0.4,0.0,True,ATTACKER,graded
152,19,0.0,0.4,0.0,True,ATTACKER,graded
152,24,0.0,0.4,0.0,True,ATTACKER,graded
152,33,0.0,0.2,0.0,True,ATTACKER,graded
152,36,1.0,0.05,0.95,False,HONEST,graded
152,37,0.0,0.4,0.0,True,ATTACKER,graded
152,40,0.0,0.4,0.0,True,ATTACKER,graded
152,55,0.0,0.4,0.0,True,ATTACKER,graded
152,61,0.0,0.4,0.0,True,ATTACKER,graded
152,68,0.0,0.4,0.0,True,ATTACKER,graded
152,74,0.0,0.4,0.0,True,ATTACKER,graded
152,83,0.0,0.4,0.0,True,ATTACKER,graded
152,88,0.0,0.4,0.0,True,ATTACKER,graded
152,91,0.0,0.4,0.0,True,ATTACKER,graded
152,102,0.0,0.4,0.0,True,ATTACKER,graded
152,110,0.0,0.4,0.0,True,ATTACKER,graded
152,117,0.0,0.4,0.0,True,ATTACKER,graded
152,129,0.0,0.4,0.0,True,ATTACKER,graded
152,132,0.0,0.4,0.0,True,ATTACKER,graded
152,136,0.0,0.4,0.0,True,ATTACKER,graded
152,148,0.0,0.4,0.0,True,ATTACKER,graded
152,154,0.0,0.4,0.0,True,ATTACKER,graded
152,161,0.0,0.4,0.0,True,ATTACKER,graded
152,166,0.0,0.4,0.0,True,ATTACKER,graded
152,172,0.95,0.05,0.8999999999999999,False,HONEST,graded
152,173,0.0,0.4,0.0,True,ATTACKER,graded
152,180,0.0,0.05,0.0,True,ATTACKER,graded
152,187,0.0,0.4,0.0,True,ATTACKER,graded
152,193,0.0,0.4,0.0,True,ATTACKER,graded
152,205,0.45,0.05,0.4,False,ATTACKER,graded
152,227,1.0,0.05,0.95,False,HONEST,graded
152,237,0.8499999999999999,0.2,0.6499999999999999,False,HONEST,graded
153,2,0.0,0.4,0.0,True,ATTACKER,graded
153,3,0.0,0.4,0.0,True,ATTACKER,graded
153,9,0.0,0.4,0.0,True,ATTACKER,graded
153,15,0.0,0.4,0.0,True,ATTACKER,graded
153,19,0.0,0.4,0.0,True,ATTACKER,graded
153,24,0.0,0.4,0.0,True,ATTACKER,graded
153,33,0.0,0.2,0.0,True,ATTACKER,graded
153,37,0.0,0.4,0.0,True,ATTACKER,graded
153,40,0.0,0.4,0.0,True,ATTACKER,graded
153,44,0.4,0.35,0.050000000000000044,True,HONEST,graded
153,55,0.0,0.4,0.0,True,ATTACKER,graded
153,61,0.0,0.4,0.0,True,ATTACKER,graded
153,68,0.0,0.4,0.0,True,ATTACKER,graded
153,74,0.0,0.4,0.0,True,ATTACKER,graded
153,83,0.0,0.4,0.0,True,ATTACKER,graded
153,88,0.0,0.4,0.0,True,ATTACKER,graded
153,91,0.0,0.4,0.0,True,ATTACKER,graded
153,102,0.0,0.4,0.0,True,ATTACKER,graded
153,110,0.0,0.4,0.0,True,ATTACKER,graded
153,117,0.0,0.4,0.0,True,ATTACKER,graded
